date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.005265,3,0.255319,0.099616,0.382922,0.003467,0.422915,0.414912,1
0.005265,3,0.276596,0.149664,0.501488,0.003467,0.422915,0.414912,1
0.005265,3,0.297872,0.056113,0.535406,0.003467,0.422915,0.414912,0
0.005265,3,0.319149,0.082473,0.612615,0.003467,0.422915,0.414912,0
0.005265,3,0.340426,0.057674,0.631508,0.003467,0.422915,0.414912,0
0.005265,3,0.361702,0.079711,0.614847,0.003467,0.422915,0.414912,0
0.005265,3,0.382979,0.083794,0.64222,0.003467,0.422915,0.414912,0
0.005265,3,0.404255,0.083794,0.642963,0.003467,0.422915,0.414912,0
0.005265,3,0.425532,0.086075,0.616929,0.003467,0.422915,0.414912,1
0.005265,3,0.446809,0.083794,0.591342,0.003467,0.422915,0.414912,0
0.005265,3,0.468085,0.10475,0.572002,0.003467,0.422915,0.414912,1
0.005265,3,0.489362,0.083794,0.55906,0.003467,0.422915,0.414912,0
0.005265,3,0.510638,0.083794,0.545968,0.003467,0.422915,0.414912,0
0.005265,3,0.531915,0.083794,0.537786,0.003467,0.422915,0.414912,0
0.005265,3,0.553191,0.082473,0.536745,0.003467,0.422915,0.414912,0
0.005265,3,0.574468,0.083794,0.533472,0.003467,0.422915,0.414912,0
0.005265,3,0.595745,0.057674,0.534811,0.003467,0.422915,0.414912,0
0.005265,3,0.617021,0.079711,0.518447,0.003467,0.422915,0.414912,0
0.005265,3,0.638298,0.082473,0.515025,0.003467,0.422915,0.414912,0
0.005265,3,0.659574,0.082473,0.539423,0.003467,0.422915,0.414912,0
0.005265,3,0.680851,0.086796,0.576168,0.003467,0.422915,0.414912,0
0.005265,3,0.702128,0.107272,0.632847,0.003467,0.422915,0.414912,1
0.005265,3,0.723404,0.10475,0.726569,0.003467,0.422915,0.414912,1
0.005265,3,0.744681,0.10475,0.799911,0.003467,0.422915,0.414912,1
0.005265,3,0.765957,0.10475,0.788307,0.003467,0.422915,0.414912,1
0.005265,3,0.787234,0.090909,0.767331,0.003467,0.422915,0.414912,1
0.005265,3,0.808511,0.083794,0.724933,0.003467,0.422915,0.414912,0
0.005265,3,0.829787,0.083794,0.695924,0.003467,0.422915,0.414912,0
0.005265,3,0.851064,0.116759,0.675989,0.003467,0.422915,0.414912,1
0.005265,3,0.87234,0.10475,0.648616,0.003467,0.422915,0.414912,1
0.005265,3,0.893617,0.083794,0.590003,0.003467,0.422915,0.414912,0
0.005265,3,0.914894,0.083794,0.535257,0.003467,0.422915,0.414912,0
0.005265,3,0.93617,0.083794,0.559506,0.003467,0.422915,0.414912,0
0.005265,3,0.957447,0.086075,0.551175,0.003467,0.422915,0.414912,0
0.005265,3,0.978723,0.083794,0.554597,0.003467,0.422915,0.414912,0
0.005265,3,1.0,0.083794,0.549539,0.003467,0.422915,0.414912,0
0.005309,4,0.0,0.099616,0.542101,0.003467,0.422915,0.414912,1
0.005309,4,0.021277,0.099616,0.518149,0.003467,0.422915,0.414912,1
0.005309,4,0.042553,0.086075,0.48914,0.003467,0.422915,0.414912,0
0.005309,4,0.06383,0.082473,0.430229,0.003467,0.422915,0.414912,0
0.005309,4,0.085106,0.079711,0.373698,0.003467,0.422915,0.414912,0
0.005309,4,0.106383,0.077789,0.322374,0.003467,0.422915,0.414912,0
0.005309,4,0.12766,0.076858,0.279381,0.003467,0.422915,0.414912,0
0.005309,4,0.148936,0.076858,0.237727,0.003467,0.422915,0.414912,0
0.005309,4,0.170213,0.075808,0.21571,0.003467,0.422915,0.414912,0
0.005309,4,0.191489,0.056113,0.213181,0.003467,0.422915,0.414912,0
0.005309,4,0.212766,0.076858,0.24814,0.003467,0.422915,0.414912,0
0.005309,4,0.234043,0.080101,0.293811,0.003467,0.422915,0.414912,0
0.005309,4,0.255319,0.10508,0.399583,0.003467,0.422915,0.414912,1
0.005309,4,0.276596,0.13105,0.50967,0.003467,0.422915,0.414912,1
0.005309,4,0.297872,0.079711,0.540315,0.003467,0.422915,0.414912,0
0.005309,4,0.319149,0.089798,0.623326,0.003467,0.422915,0.414912,1
0.005309,4,0.340426,0.087336,0.652187,0.003467,0.422915,0.414912,1
0.005309,4,0.361702,0.077939,0.640881,0.003467,0.422915,0.414912,0
0.005309,4,0.382979,0.079681,0.663344,0.003467,0.422915,0.414912,0
0.005309,4,0.404255,0.077939,0.667956,0.003467,0.422915,0.414912,0
0.005309,4,0.425532,0.079711,0.64222,0.003467,0.422915,0.414912,0
0.005309,4,0.446809,0.077939,0.607557,0.003467,0.422915,0.414912,0
0.005309,4,0.468085,0.077939,0.584499,0.003467,0.422915,0.414912,0
0.005309,4,0.489362,0.077939,0.570217,0.003467,0.422915,0.414912,0
0.005309,4,0.510638,0.077939,0.554151,0.003467,0.422915,0.414912,0
0.005309,4,0.531915,0.056113,0.538084,0.003467,0.422915,0.414912,0
0.005309,4,0.553191,0.056113,0.532133,0.003467,0.422915,0.414912,0
0.005309,4,0.574468,0.056113,0.524993,0.003467,0.422915,0.414912,0
0.005309,4,0.595745,0.056113,0.505653,0.003467,0.422915,0.414912,0
0.005309,4,0.617021,0.042422,0.497769,0.003467,0.422915,0.414912,0
0.005309,4,0.638298,0.054612,0.492115,0.003467,0.422915,0.414912,0
0.005309,4,0.659574,0.054612,0.51086,0.003467,0.422915,0.414912,0
0.005309,4,0.680851,0.054612,0.533621,0.003467,0.422915,0.414912,0
0.005309,4,0.702128,0.0795,0.588515,0.003467,0.422915,0.414912,0
0.005309,4,0.723404,0.089798,0.682981,0.003467,0.422915,0.414912,1
0.005309,4,0.744681,0.086075,0.763017,0.003467,0.422915,0.414912,1
0.005309,4,0.765957,0.086075,0.772687,0.003467,0.422915,0.414912,1
0.005309,4,0.787234,0.089798,0.757215,0.003467,0.422915,0.414912,1
0.005309,4,0.808511,0.089798,0.720619,0.003467,0.422915,0.414912,1
0.005309,4,0.829787,0.056113,0.6928,0.003467,0.422915,0.414912,0
0.005309,4,0.851064,0.089798,0.68075,0.003467,0.422915,0.414912,1
0.005309,4,0.87234,0.089798,0.655608,0.003467,0.422915,0.414912,1
0.005309,4,0.893617,0.056113,0.601458,0.003467,0.422915,0.414912,0
0.005309,4,0.914894,0.056113,0.542696,0.003467,0.422915,0.414912,0
0.005309,4,0.93617,0.089798,0.569325,0.003467,0.422915,0.414912,1
0.005309,4,0.957447,0.089798,0.566944,0.003467,0.422915,0.414912,1
0.005309,4,0.978723,0.090909,0.563672,0.003467,0.422915,0.414912,1
0.005309,4,1.0,0.086075,0.550134,0.003467,0.422915,0.414912,1
0.005354,5,0.0,0.091209,0.54463,0.003467,0.422915,0.414912,1
0.005354,5,0.021277,0.091209,0.521273,0.003467,0.422915,0.414912,1
0.005354,5,0.042553,0.086075,0.48795,0.003467,0.422915,0.414912,1
0.005354,5,0.06383,0.082473,0.424874,0.003467,0.422915,0.414912,1
0.005354,5,0.085106,0.076858,0.366706,0.003467,0.422915,0.414912,0
0.005354,5,0.106383,0.075808,0.320292,0.003467,0.422915,0.414912,0
0.005354,5,0.12766,0.075808,0.274918,0.003467,0.422915,0.414912,0
0.005354,5,0.148936,0.075808,0.235495,0.003467,0.422915,0.414912,0
0.005354,5,0.170213,0.064519,0.209759,0.003467,0.422915,0.414912,0
0.005354,5,0.191489,0.064519,0.20842,0.003467,0.422915,0.414912,0
0.005354,5,0.212766,0.064519,0.238173,0.003467,0.422915,0.414912,0
0.005354,5,0.234043,0.077909,0.288456,0.003467,0.422915,0.414912,1
0.005354,5,0.255319,0.106071,0.390658,0.003467,0.422915,0.414912,1
0.005354,5,0.276596,0.106011,0.502827,0.003467,0.422915,0.414912,1
0.005354,5,0.297872,0.056173,0.543439,0.003467,0.422915,0.414912,0
0.005354,5,0.319149,0.088297,0.627789,0.003467,0.422915,0.414912,1
0.005354,5,0.340426,0.088297,0.662005,0.003467,0.422915,0.414912,1
0.005354,5,0.361702,0.064519,0.651294,0.003467,0.422915,0.414912,0
0.005354,5,0.382979,0.088297,0.676436,0.003467,0.422915,0.414912,1
0.005354,5,0.404255,0.085565,0.673907,0.003467,0.422915,0.414912,1
0.005354,5,0.425532,0.088297,0.651294,0.003467,0.422915,0.414912,1
0.005354,5,0.446809,0.064519,0.614549,0.003467,0.422915,0.414912,0
0.005354,5,0.468085,0.088297,0.588367,0.003467,0.422915,0.414912,1
0.005354,5,0.489362,0.088297,0.574383,0.003467,0.422915,0.414912,1
0.005354,5,0.510638,0.085565,0.556977,0.003467,0.422915,0.414912,1
0.005354,5,0.531915,0.088297,0.539423,0.003467,0.422915,0.414912,1
0.005354,5,0.553191,0.056173,0.525439,0.003467,0.422915,0.414912,0
0.005354,5,0.574468,0.056173,0.509819,0.003467,0.422915,0.414912,0
0.005354,5,0.595745,0.042572,0.495537,0.003467,0.422915,0.414912,0
0.005354,5,0.617021,0.054612,0.483041,0.003467,0.422915,0.414912,0
0.005354,5,0.638298,0.056173,0.471883,0.003467,0.422915,0.414912,0
0.005354,5,0.659574,0.042572,0.482594,0.003467,0.422915,0.414912,0
0.005354,5,0.680851,0.054612,0.504463,0.003467,0.422915,0.414912,0
0.005354,5,0.702128,0.088297,0.559209,0.003467,0.422915,0.414912,1
0.005354,5,0.723404,0.064519,0.642517,0.003467,0.422915,0.414912,0
0.005354,5,0.744681,0.064519,0.72404,0.003467,0.422915,0.414912,0
0.005354,5,0.765957,0.088297,0.725974,0.003467,0.422915,0.414912,1
0.005354,5,0.787234,0.064519,0.703957,0.003467,0.422915,0.414912,0
0.005354,5,0.808511,0.056173,0.670634,0.003467,0.422915,0.414912,0
0.005354,5,0.829787,0.057674,0.645195,0.003467,0.422915,0.414912,0
0.005354,5,0.851064,0.064519,0.620649,0.003467,0.422915,0.414912,0
0.005354,5,0.87234,0.057674,0.603838,0.003467,0.422915,0.414912,0
0.005354,5,0.893617,0.064519,0.562481,0.003467,0.422915,0.414912,0
0.005354,5,0.914894,0.054612,0.510711,0.003467,0.422915,0.414912,0
0.005354,5,0.93617,0.085565,0.554002,0.003467,0.422915,0.414912,1
0.005354,5,0.957447,0.085565,0.558018,0.003467,0.422915,0.414912,1
0.005354,5,0.978723,0.064519,0.569771,0.003467,0.422915,0.414912,0
0.005354,5,1.0,0.064519,0.543588,0.003467,0.422915,0.414912,0
0.005398,6,0.0,0.085565,0.541803,0.003467,0.422915,0.414912,1
0.005398,6,0.021277,0.085565,0.506992,0.003467,0.422915,0.414912,1
0.005398,6,0.042553,0.078209,0.477834,0.003467,0.422915,0.414912,1
0.005398,6,0.06383,0.064519,0.415204,0.003467,0.422915,0.414912,0
0.005398,6,0.085106,0.064519,0.351532,0.003467,0.422915,0.414912,0
0.005398,6,0.106383,0.064519,0.303184,0.003467,0.422915,0.414912,0
0.005398,6,0.12766,0.064519,0.260934,0.003467,0.422915,0.414912,0
0.005398,6,0.148936,0.064519,0.221363,0.003467,0.422915,0.414912,0
0.005398,6,0.170213,0.054251,0.194585,0.003467,0.422915,0.414912,0
0.005398,6,0.191489,0.054612,0.179262,0.003467,0.422915,0.414912,0
0.005398,6,0.212766,0.056713,0.179708,0.003467,0.422915,0.414912,0
0.005398,6,0.234043,0.056713,0.194287,0.003467,0.422915,0.414912,0
0.005398,6,0.255319,0.074817,0.227016,0.003467,0.422915,0.414912,1
0.005398,6,0.276596,0.063378,0.267777,0.003467,0.422915,0.414912,0
0.005398,6,0.297872,0.082683,0.318655,0.003467,0.422915,0.414912,1
0.005398,6,0.319149,0.097574,0.409848,0.003467,0.422915,0.414912,1
0.005398,6,0.340426,0.097574,0.501041,0.003467,0.422915,0.414912,1
0.005398,6,0.361702,0.107542,0.562779,0.003467,0.422915,0.414912,1
0.005398,6,0.382979,0.119731,0.6144,0.003467,0.422915,0.414912,1
0.005398,6,0.404255,0.119731,0.618863,0.003467,0.422915,0.414912,1
0.005398,6,0.425532,0.119731,0.591491,0.003467,0.422915,0.414912,1
0.005398,6,0.446809,0.090939,0.555043,0.003467,0.422915,0.414912,1
0.005398,6,0.468085,0.090939,0.522761,0.003467,0.422915,0.414912,1
0.005398,6,0.489362,0.090939,0.485719,0.003467,0.422915,0.414912,1
0.005398,6,0.510638,0.084574,0.464296,0.003467,0.422915,0.414912,1
0.005398,6,0.531915,0.074817,0.442577,0.003467,0.422915,0.414912,1
0.005398,6,0.553191,0.059865,0.421154,0.003467,0.422915,0.414912,0
0.005398,6,0.574468,0.063378,0.407617,0.003467,0.422915,0.414912,0
0.005398,6,0.595745,0.059865,0.391253,0.003467,0.422915,0.414912,0
0.005398,6,0.617021,0.059865,0.379203,0.003467,0.422915,0.414912,0
0.005398,6,0.638298,0.075958,0.374591,0.003467,0.422915,0.414912,1
0.005398,6,0.659574,0.084574,0.38069,0.003467,0.422915,0.414912,1
0.005398,6,0.680851,0.106311,0.407022,0.003467,0.422915,0.414912,1
0.005398,6,0.702128,0.097574,0.471288,0.003467,0.422915,0.414912,1
0.005398,6,0.723404,0.108232,0.562928,0.003467,0.422915,0.414912,1
0.005398,6,0.744681,0.119731,0.644897,0.003467,0.422915,0.414912,1
0.005398,6,0.765957,0.106311,0.658286,0.003467,0.422915,0.414912,1
0.005398,6,0.787234,0.088717,0.637905,0.003467,0.422915,0.414912,1
0.005398,6,0.808511,0.080911,0.592978,0.003467,0.422915,0.414912,1
0.005398,6,0.829787,0.080911,0.555787,0.003467,0.422915,0.414912,1
0.005398,6,0.851064,0.080911,0.523951,0.003467,0.422915,0.414912,1
0.005398,6,0.87234,0.080911,0.504017,0.003467,0.422915,0.414912,1
0.005398,6,0.893617,0.063378,0.459982,0.003467,0.422915,0.414912,0
0.005398,6,0.914894,0.062447,0.420559,0.003467,0.422915,0.414912,0
0.005398,6,0.93617,0.074817,0.440345,0.003467,0.422915,0.414912,0
0.005398,6,0.957447,0.063378,0.437965,0.003467,0.422915,0.414912,0
0.005398,6,0.978723,0.063378,0.438709,0.003467,0.422915,0.414912,0
0.005398,6,1.0,0.063378,0.421452,0.003467,0.422915,0.414912,0
0.005442,7,0.0,0.063378,0.393782,0.003467,0.422915,0.414912,0
0.005442,7,0.021277,0.063378,0.342904,0.003467,0.422915,0.414912,0
0.005442,7,0.042553,0.054612,0.319399,0.003467,0.422915,0.414912,0
0.005442,7,0.06383,0.05305,0.25781,0.003467,0.422915,0.414912,0
0.005442,7,0.085106,0.054612,0.217346,0.003467,0.422915,0.414912,0
0.005442,7,0.106383,0.054612,0.184469,0.003467,0.422915,0.414912,0
0.005442,7,0.12766,0.05305,0.15546,0.003467,0.422915,0.414912,0
0.005442,7,0.148936,0.042122,0.128682,0.003467,0.422915,0.414912,0
0.005442,7,0.170213,0.042122,0.108004,0.003467,0.422915,0.414912,0
0.005442,7,0.191489,0.05305,0.105177,0.003467,0.422915,0.414912,0
0.005442,7,0.212766,0.042122,0.104582,0.003467,0.422915,0.414912,0
0.005442,7,0.234043,0.05305,0.117971,0.003467,0.422915,0.414912,0
0.005442,7,0.255319,0.05305,0.140137,0.003467,0.422915,0.414912,0
0.005442,7,0.276596,0.05305,0.161262,0.003467,0.422915,0.414912,0
0.005442,7,0.297872,0.054612,0.196073,0.003467,0.422915,0.414912,0
0.005442,7,0.319149,0.074817,0.258405,0.003467,0.422915,0.414912,0
0.005442,7,0.340426,0.080911,0.331449,0.003467,0.422915,0.414912,1
0.005442,7,0.361702,0.088838,0.391104,0.003467,0.422915,0.414912,1
0.005442,7,0.382979,0.087066,0.442725,0.003467,0.422915,0.414912,1
0.005442,7,0.404255,0.087066,0.468015,0.003467,0.422915,0.414912,1
0.005442,7,0.425532,0.078209,0.461024,0.003467,0.422915,0.414912,1
0.005442,7,0.446809,0.078209,0.444362,0.003467,0.422915,0.414912,1
0.005442,7,0.468085,0.080911,0.423981,0.003467,0.422915,0.414912,1
0.005442,7,0.489362,0.077609,0.408063,0.003467,0.422915,0.414912,1
0.005442,7,0.510638,0.074817,0.386938,0.003467,0.422915,0.414912,1
0.005442,7,0.531915,0.074817,0.368492,0.003467,0.422915,0.414912,1
0.005442,7,0.553191,0.059865,0.343201,0.003467,0.422915,0.414912,0
0.005442,7,0.574468,0.059865,0.320738,0.003467,0.422915,0.414912,0
0.005442,7,0.595745,0.059865,0.293068,0.003467,0.422915,0.414912,0
0.005442,7,0.617021,0.05305,0.295745,0.003467,0.422915,0.414912,0
0.005442,7,0.638298,0.054612,0.297084,0.003467,0.422915,0.414912,0
0.005442,7,0.659574,0.059865,0.314639,0.003467,0.422915,0.414912,0
0.005442,7,0.680851,0.075958,0.339334,0.003467,0.422915,0.414912,1
0.005442,7,0.702128,0.059865,0.403154,0.003467,0.422915,0.414912,0
0.005442,7,0.723404,0.074817,0.499107,0.003467,0.422915,0.414912,1
0.005442,7,0.744681,0.077999,0.587771,0.003467,0.422915,0.414912,1
0.005442,7,0.765957,0.077609,0.614698,0.003467,0.422915,0.414912,1
0.005442,7,0.787234,0.074817,0.602499,0.003467,0.422915,0.414912,1
0.005442,7,0.808511,0.077609,0.580482,0.003467,0.422915,0.414912,1
0.005442,7,0.829787,0.059865,0.554151,0.003467,0.422915,0.414912,0
0.005442,7,0.851064,0.077609,0.535109,0.003467,0.422915,0.414912,1
0.005442,7,0.87234,0.075958,0.51562,0.003467,0.422915,0.414912,1
0.005442,7,0.893617,0.077609,0.475751,0.003467,0.422915,0.414912,1
0.005442,7,0.914894,0.059865,0.427105,0.003467,0.422915,0.414912,0
0.005442,7,0.93617,0.074817,0.444362,0.003467,0.422915,0.414912,1
0.005442,7,0.957447,0.05305,0.429188,0.003467,0.422915,0.414912,0
0.005442,7,0.978723,0.059865,0.421898,0.003467,0.422915,0.414912,0
0.005442,7,1.0,0.042572,0.401666,0.003467,0.422915,0.414912,0
0.008584,1,0.0,0.042422,0.380542,0.003467,0.422915,0.414912,0
0.008584,1,0.021277,0.042422,0.334424,0.003467,0.422915,0.414912,0
0.008584,1,0.042553,0.042422,0.324159,0.003467,0.422915,0.414912,0
0.008584,1,0.06383,0.042422,0.283249,0.003467,0.422915,0.414912,0
0.008584,1,0.085106,0.042422,0.245909,0.003467,0.422915,0.414912,0
0.008584,1,0.106383,0.042422,0.212288,0.003467,0.422915,0.414912,0
0.008584,1,0.12766,0.042272,0.186849,0.003467,0.422915,0.414912,0
0.008584,1,0.148936,0.042272,0.166617,0.003467,0.422915,0.414912,0
0.008584,1,0.170213,0.042272,0.162303,0.003467,0.422915,0.414912,0
0.008584,1,0.191489,0.056173,0.166617,0.003467,0.422915,0.414912,0
0.008584,1,0.212766,0.057734,0.20366,0.003467,0.422915,0.414912,0
0.008584,1,0.234043,0.064519,0.253942,0.003467,0.422915,0.414912,1
0.008584,1,0.255319,0.083614,0.354805,0.003467,0.422915,0.414912,1
0.008584,1,0.276596,0.089798,0.458643,0.003467,0.422915,0.414912,1
0.008584,1,0.297872,0.056173,0.486016,0.003467,0.422915,0.414912,0
0.008584,1,0.319149,0.074817,0.565308,0.003467,0.422915,0.414912,1
0.008584,1,0.340426,0.074817,0.613657,0.003467,0.422915,0.414912,1
0.008584,1,0.361702,0.059235,0.627789,0.003467,0.422915,0.414912,0
0.008584,1,0.382979,0.074817,0.663642,0.003467,0.422915,0.414912,1
0.008584,1,0.404255,0.059235,0.668849,0.003467,0.422915,0.414912,0
0.008584,1,0.425532,0.057734,0.648319,0.003467,0.422915,0.414912,0
0.008584,1,0.446809,0.074817,0.626153,0.003467,0.422915,0.414912,1
0.008584,1,0.468085,0.11886,0.600565,0.003467,0.422915,0.414912,1
0.008584,1,0.489362,0.115468,0.584796,0.003467,0.422915,0.414912,1
0.008584,1,0.510638,0.106071,0.578697,0.003467,0.422915,0.414912,1
0.008584,1,0.531915,0.074817,0.567688,0.003467,0.422915,0.414912,1
0.008584,1,0.553191,0.064519,0.559952,0.003467,0.422915,0.414912,0
0.008584,1,0.574468,0.085565,0.548795,0.003467,0.422915,0.414912,1
0.008584,1,0.595745,0.085565,0.542249,0.003467,0.422915,0.414912,1
0.008584,1,0.617021,0.085565,0.539572,0.003467,0.422915,0.414912,1
0.008584,1,0.638298,0.089798,0.540018,0.003467,0.422915,0.414912,1
0.008584,1,0.659574,0.106071,0.548944,0.003467,0.422915,0.414912,1
0.008584,1,0.680851,0.106071,0.561738,0.003467,0.422915,0.414912,1
0.008584,1,0.702128,0.119731,0.632252,0.003467,0.422915,0.414912,1
0.008584,1,0.723404,0.134172,0.721214,0.003467,0.422915,0.414912,1
0.008584,1,0.744681,0.146511,0.799167,0.003467,0.422915,0.414912,1
0.008584,1,0.765957,0.106071,0.801547,0.003467,0.422915,0.414912,1
0.008584,1,0.787234,0.106071,0.772092,0.003467,0.422915,0.414912,1
0.008584,1,0.808511,0.089798,0.73371,0.003467,0.422915,0.414912,1
0.008584,1,0.829787,0.074817,0.705296,0.003467,0.422915,0.414912,1
0.008584,1,0.851064,0.089798,0.680006,0.003467,0.422915,0.414912,1
0.008584,1,0.87234,0.089798,0.651145,0.003467,0.422915,0.414912,1
0.008584,1,0.893617,0.064519,0.590003,0.003467,0.422915,0.414912,0
0.008584,1,0.914894,0.042422,0.530348,0.003467,0.422915,0.414912,0
0.008584,1,0.93617,0.085565,0.560399,0.003467,0.422915,0.414912,1
0.008584,1,0.957447,0.064519,0.553704,0.003467,0.422915,0.414912,0
0.008584,1,0.978723,0.064519,0.556828,0.003467,0.422915,0.414912,0
0.008584,1,1.0,0.064519,0.551175,0.003467,0.422915,0.414912,0
0.008628,2,0.0,0.064519,0.54091,0.003467,0.422915,0.414912,0
0.008628,2,0.021277,0.089798,0.517852,0.003467,0.422915,0.414912,1
0.008628,2,0.042553,0.085565,0.494496,0.003467,0.422915,0.414912,1
0.008628,2,0.06383,0.064519,0.430378,0.003467,0.422915,0.414912,0
0.008628,2,0.085106,0.057734,0.367896,0.003467,0.422915,0.414912,0
0.008628,2,0.106383,0.075958,0.321333,0.003467,0.422915,0.414912,0
0.008628,2,0.12766,0.064519,0.271497,0.003467,0.422915,0.414912,0
0.008628,2,0.148936,0.064519,0.235347,0.003467,0.422915,0.414912,0
0.008628,2,0.170213,0.057734,0.215263,0.003467,0.422915,0.414912,0
0.008628,2,0.191489,0.057734,0.205147,0.003467,0.422915,0.414912,0
0.008628,2,0.212766,0.074877,0.231479,0.003467,0.422915,0.414912,0
0.008628,2,0.234043,0.077609,0.282059,0.003467,0.422915,0.414912,0
0.008628,2,0.255319,0.089798,0.379054,0.003467,0.422915,0.414912,1
0.008628,2,0.276596,0.080911,0.473222,0.003467,0.422915,0.414912,0
0.008628,2,0.297872,0.056173,0.49524,0.003467,0.422915,0.414912,0
0.008628,2,0.319149,0.074817,0.580184,0.003467,0.422915,0.414912,0
0.008628,2,0.340426,0.057734,0.626302,0.003467,0.422915,0.414912,0
0.008628,2,0.361702,0.074817,0.644154,0.003467,0.422915,0.414912,0
0.008628,2,0.382979,0.074817,0.669741,0.003467,0.422915,0.414912,0
0.008628,2,0.404255,0.074817,0.679113,0.003467,0.422915,0.414912,0
0.008628,2,0.425532,0.074817,0.646683,0.003467,0.422915,0.414912,0
0.008628,2,0.446809,0.074817,0.591639,0.003467,0.422915,0.414912,0
0.008628,2,0.468085,0.057764,0.583309,0.003467,0.422915,0.414912,0
0.008628,2,0.489362,0.074817,0.566052,0.003467,0.422915,0.414912,0
0.008628,2,0.510638,0.074817,0.552514,0.003467,0.422915,0.414912,0
0.008628,2,0.531915,0.074817,0.529753,0.003467,0.422915,0.414912,0
0.008628,2,0.553191,0.057734,0.519935,0.003467,0.422915,0.414912,0
0.008628,2,0.574468,0.074817,0.506546,0.003467,0.422915,0.414912,0
0.008628,2,0.595745,0.056173,0.48914,0.003467,0.422915,0.414912,0
0.008628,2,0.617021,0.074817,0.485719,0.003467,0.422915,0.414912,0
0.008628,2,0.638298,0.057734,0.480065,0.003467,0.422915,0.414912,0
0.008628,2,0.659574,0.057734,0.488396,0.003467,0.422915,0.414912,0
0.008628,2,0.680851,0.074817,0.505951,0.003467,0.422915,0.414912,0
0.008628,2,0.702128,0.074817,0.569622,0.003467,0.422915,0.414912,0
0.008628,2,0.723404,0.078209,0.676138,0.003467,0.422915,0.414912,1
0.008628,2,0.744681,0.074817,0.767182,0.003467,0.422915,0.414912,1
0.008628,2,0.765957,0.074817,0.773579,0.003467,0.422915,0.414912,1
0.008628,2,0.787234,0.074817,0.751562,0.003467,0.422915,0.414912,1
0.008628,2,0.808511,0.074817,0.714817,0.003467,0.422915,0.414912,1
0.008628,2,0.829787,0.074817,0.687593,0.003467,0.422915,0.414912,1
0.008628,2,0.851064,0.074817,0.666915,0.003467,0.422915,0.414912,1
0.008628,2,0.87234,0.057734,0.638054,0.003467,0.422915,0.414912,0
0.008628,2,0.893617,0.057734,0.592383,0.003467,0.422915,0.414912,0
0.008628,2,0.914894,0.042572,0.528414,0.003467,0.422915,0.414912,0
0.008628,2,0.93617,0.059235,0.557721,0.003467,0.422915,0.414912,0
0.008628,2,0.957447,0.056173,0.558614,0.003467,0.422915,0.414912,0
0.008628,2,0.978723,0.057734,0.562779,0.003467,0.422915,0.414912,0
0.008628,2,1.0,0.057734,0.552217,0.003467,0.422915,0.414912,0
0.008672,3,0.0,0.106071,0.546117,0.003467,0.422915,0.414912,1
0.008672,3,0.021277,0.106071,0.524993,0.003467,0.422915,0.414912,1
0.008672,3,0.042553,0.080911,0.496132,0.003467,0.422915,0.414912,1
0.008672,3,0.06383,0.056173,0.433799,0.003467,0.422915,0.414912,0
0.008672,3,0.085106,0.057734,0.37593,0.003467,0.422915,0.414912,0
0.008672,3,0.106383,0.057734,0.325498,0.003467,0.422915,0.414912,0
0.008672,3,0.12766,0.054251,0.283844,0.003467,0.422915,0.414912,0
0.008672,3,0.148936,0.057734,0.250521,0.003467,0.422915,0.414912,0
0.008672,3,0.170213,0.042272,0.22776,0.003467,0.422915,0.414912,0
0.008672,3,0.191489,0.074877,0.217644,0.003467,0.422915,0.414912,1
0.008672,3,0.212766,0.042272,0.254686,0.003467,0.422915,0.414912,0
0.008672,3,0.234043,0.078209,0.301101,0.003467,0.422915,0.414912,1
0.008672,3,0.255319,0.091359,0.403154,0.003467,0.422915,0.414912,1
0.008672,3,0.276596,0.106131,0.50476,0.003467,0.422915,0.414912,1
0.008672,3,0.297872,0.042572,0.526629,0.003467,0.422915,0.414912,0
0.008672,3,0.319149,0.075417,0.607111,0.003467,0.422915,0.414912,1
0.008672,3,0.340426,0.075417,0.645939,0.003467,0.422915,0.414912,1
0.008672,3,0.361702,0.075417,0.663493,0.003467,0.422915,0.414912,1
0.008672,3,0.382979,0.092771,0.698602,0.003467,0.422915,0.414912,1
0.008672,3,0.404255,0.075417,0.702172,0.003467,0.422915,0.414912,1
0.008672,3,0.425532,0.080911,0.669444,0.003467,0.422915,0.414912,1
0.008672,3,0.446809,0.075417,0.634781,0.003467,0.422915,0.414912,1
0.008672,3,0.468085,0.075417,0.612169,0.003467,0.422915,0.414912,1
0.008672,3,0.489362,0.092771,0.590747,0.003467,0.422915,0.414912,1
0.008672,3,0.510638,0.080911,0.571407,0.003467,0.422915,0.414912,1
0.008672,3,0.531915,0.07875,0.555638,0.003467,0.422915,0.414912,1
0.008672,3,0.553191,0.11829,0.545522,0.003467,0.422915,0.414912,1
0.008672,3,0.574468,0.11823,0.528265,0.003467,0.422915,0.414912,1
0.008672,3,0.595745,0.078209,0.520083,0.003467,0.422915,0.414912,1
0.008672,3,0.617021,0.075417,0.507141,0.003467,0.422915,0.414912,1
0.008672,3,0.638298,0.075417,0.502231,0.003467,0.422915,0.414912,1
0.008672,3,0.659574,0.092771,0.516513,0.003467,0.422915,0.414912,1
0.008672,3,0.680851,0.11823,0.537191,0.003467,0.422915,0.414912,1
0.008672,3,0.702128,0.11829,0.60235,0.003467,0.422915,0.414912,1
