x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y
0.255484,0.438054,0.053357,0.137171,0.582124,0.431665,0.320708,0.453349,0.078122,0.647326,11.681875
0.334418,0.735615,0.712373,0.927519,0.921948,0.839538,0.130674,0.909475,0.985151,0.193732,22.602343
0.414617,0.847032,0.070844,0.779177,0.816122,0.640940,0.876753,0.576136,0.131365,0.276185,23.428434
0.245065,0.656816,0.938712,0.562964,0.078101,0.861674,0.172808,0.740216,0.364737,0.224732,14.592168
0.711046,0.296443,0.654824,0.296818,0.503495,0.127411,0.375763,0.695245,0.361516,0.008995,11.247469
0.796310,0.497698,0.644881,0.107718,0.173744,0.705192,0.542555,0.793170,0.915282,0.249311,11.293754
0.763425,0.477058,0.063511,0.130733,0.428295,0.614371,0.525475,0.236054,0.921210,0.424379,16.408147
0.851854,0.515014,0.932972,0.259366,0.718180,0.857076,0.105051,0.709412,0.232652,0.383817,19.519825
0.922075,0.184135,0.397951,0.092542,0.589118,0.689180,0.196833,0.467440,0.711375,0.153535,9.649598
0.787648,0.236015,0.607087,0.119339,0.201284,0.282936,0.074845,0.073939,0.822866,0.157565,7.995176
0.718812,0.312689,0.426386,0.538846,0.248245,0.839892,0.358267,0.120934,0.737485,0.230215,12.716003
0.441237,0.065023,0.531683,0.915800,0.081742,0.739489,0.036701,0.487646,0.817064,0.300663,9.487527
0.148626,0.708689,0.481777,0.952083,0.997201,0.912593,0.840439,0.632505,0.429348,0.886822,17.533591
0.714284,0.627583,0.398706,0.238324,0.393726,0.889950,0.875899,0.652046,0.040091,0.354710,15.377769
0.773035,0.052733,0.293924,0.227171,0.146699,0.217718,0.991929,0.506218,0.146049,0.455291,5.534971
0.853393,0.143894,0.815780,0.978122,0.590105,0.704324,0.192663,0.547635,0.588496,0.079197,17.218186
0.595683,0.512280,0.518521,0.774087,0.459250,0.358660,0.375362,0.597056,0.482131,0.122350,18.495220
0.068661,0.063292,0.304090,0.526192,0.044807,0.744302,0.402023,0.274737,0.557736,0.076913,6.811902
0.106914,0.249574,0.501885,0.234883,0.277065,0.383031,0.097413,0.613614,0.071979,0.130369,4.397428
0.723785,0.837641,0.814799,0.645610,0.772122,0.073276,0.664543,0.567401,0.821496,0.311325,20.389385
0.075348,0.002082,0.000396,0.193506,0.545688,0.226271,0.145128,0.404869,0.855569,0.852950,7.314601
0.793680,0.821276,0.219493,0.116579,0.306459,0.512612,0.576172,0.054134,0.575835,0.760936,12.913935
0.281831,0.403722,0.842483,0.688087,0.293223,0.086575,0.589633,0.631837,0.577042,0.612237,13.767529
0.520616,0.748173,0.960411,0.922821,0.100825,0.175452,0.963673,0.380800,0.823481,0.932263,23.424560
0.769343,0.713725,0.165312,0.101658,0.753743,0.374692,0.910538,0.331836,0.488463,0.238722,16.436408
0.358741,0.854439,0.525315,0.006768,0.908623,0.367053,0.666586,0.357648,0.114709,0.611822,14.120345
0.470995,0.849807,0.267709,0.245843,0.580050,0.374505,0.617655,0.054599,0.469723,0.496727,15.121456
0.892149,0.112151,0.522845,0.913097,0.974335,0.999724,0.898516,0.773655,0.755957,0.537536,15.456047
0.039412,0.957954,0.755226,0.075416,0.303000,0.794692,0.906637,0.943247,0.399131,0.336594,15.637742
0.604417,0.033361,0.464666,0.301297,0.415728,0.249203,0.728673,0.911521,0.430027,0.232361,6.014551
0.975319,0.930396,0.347810,0.304775,0.866545,0.196301,0.624997,0.771386,0.956655,0.264436,13.441430
0.305474,0.556761,0.689285,0.361604,0.837830,0.417709,0.339850,0.816434,0.211824,0.760587,13.716452
0.500371,0.802570,0.644489,0.884085,0.037525,0.600414,0.179866,0.726169,0.939242,0.504802,19.001891
0.077584,0.470789,0.054845,0.131352,0.659459,0.326849,0.697806,0.956874,0.277551,0.787727,9.497754
0.790518,0.486890,0.568072,0.885697,0.568935,0.951401,0.855045,0.156946,0.373075,0.285565,18.734283
0.827685,0.332813,0.587350,0.785973,0.184493,0.283221,0.403758,0.390668,0.928046,0.499393,15.153513
0.273085,0.280538,0.891009,0.000471,0.981044,0.603821,0.174527,0.781036,0.943676,0.102081,10.515318
0.062772,0.087682,0.549270,0.940663,0.431710,0.991317,0.769825,0.932386,0.458509,0.215181,12.364875
0.677613,0.389461,0.701706,0.821931,0.032908,0.380075,0.684401,0.219253,0.288047,0.223635,17.772419
0.825751,0.413446,0.411117,0.351601,0.721272,0.153830,0.668143,0.865620,0.678996,0.033322,16.332223
0.772685,0.346104,0.898927,0.573176,0.766778,0.504775,0.571419,0.564227,0.422090,0.254819,18.883217
0.417208,0.186386,0.722386,0.972903,0.914610,0.774290,0.302483,0.726280,0.496585,0.611878,20.087079
0.182202,0.513433,0.053305,0.626584,0.906950,0.340601,0.805200,0.558790,0.764641,0.782543,17.311970
0.172691,0.207206,0.389989,0.107046,0.263913,0.054101,0.403812,0.930691,0.053346,0.786206,3.497802
0.496717,0.878875,0.828319,0.455819,0.212003,0.545397,0.493116,0.538429,0.908739,0.486023,17.069814
0.693437,0.010914,0.952952,0.176041,0.604772,0.026909,0.840426,0.369632,0.844099,0.167802,8.261641
0.298846,0.659141,0.950580,0.723458,0.323612,0.303593,0.405907,0.611775,0.719512,0.808144,20.383629
0.093551,0.693410,0.734882,0.008141,0.929202,0.236226,0.733812,0.676615,0.234438,0.946931,7.212132
0.253465,0.330613,0.941303,0.821580,0.691333,0.638244,0.707209,0.815945,0.412322,0.585142,18.097157
0.457721,0.306150,0.011534,0.285709,0.023858,0.036456,0.341910,0.731796,0.630994,0.079622,12.840827
0.967555,0.139005,0.326714,0.482270,0.270553,0.684002,0.280143,0.062695,0.029086,0.546356,11.049405
0.729207,0.115459,0.255340,0.036235,0.053707,0.373784,0.234175,0.921062,0.050721,0.743228,4.519343
0.311341,0.322499,0.185045,0.925410,0.983296,0.902565,0.761080,0.780563,0.294767,0.716491,19.505601
0.173170,0.717064,0.954966,0.927905,0.359102,0.505876,0.379821,0.490725,0.091374,0.416375,17.592828
0.439092,0.401145,0.420206,0.024829,0.976069,0.962153,0.035618,0.361291,0.305802,0.522137,11.213159
0.606435,0.658468,0.102132,0.301610,0.525560,0.271715,0.279800,0.740996,0.283710,0.078882,17.419054
0.161011,0.142489,0.471213,0.971943,0.862134,0.077364,0.184757,0.929145,0.004427,0.943696,15.521725
0.844521,0.153714,0.597706,0.734867,0.565541,0.281951,0.662046,0.874220,0.091325,0.617430,14.028870
0.638958,0.182570,0.005335,0.991418,0.041261,0.539412,0.088059,0.517544,0.964722,0.671696,1.330190
0.580246,0.684769,0.534334,0.171631,0.449074,0.124145,0.238924,0.626859,0.802296,0.296595,13.394849
0.005562,0.137238,0.149400,0.130514,0.435812,0.358942,0.341345,0.964220,0.115603,0.380212,7.617387
0.961201,0.847042,0.080177,0.497180,0.153392,0.720218,0.194177,0.868679,0.426435,0.122842,14.844835
0.362606,0.644399,0.111024,0.790806,0.601382,0.765119,0.160035,0.320777,0.883411,0.541253,21.575391
0.071645,0.288972,0.688327,0.086835,0.561811,0.180919,0.807133,0.544200,0.765169,0.728460,4.552827
0.767314,0.050110,0.225548,0.123314,0.603973,0.215649,0.299410,0.270544,0.345472,0.684592,7.237723
0.996160,0.838871,0.718642,0.173473,0.173453,0.645708,0.902836,0.565126,0.607175,0.553263,11.437856
0.980348,0.355440,0.873721,0.710624,0.089162,0.033805,0.276967,0.504435,0.938624,0.429138,17.792441
0.765322,0.664956,0.297711,0.721489,0.808897,0.614820,0.768162,0.134961,0.986294,0.739897,21.468721
0.064752,0.077169,0.536262,0.640407,0.919194,0.184168,0.924495,0.543200,0.877789,0.651116,11.298768
0.361714,0.482345,0.627899,0.835600,0.373155,0.558071,0.263024,0.620752,0.531154,0.778400,14.261247
0.665217,0.809112,0.470355,0.665330,0.069971,0.986282,0.460560,0.000285,0.294444,0.867936,17.238774
0.089798,0.913275,0.928856,0.009443,0.984735,0.865690,0.119230,0.775264,0.059862,0.059316,24.436771
0.830941,0.910821,0.148761,0.333636,0.528285,0.278117,0.061262,0.207699,0.019717,0.165969,15.425238
0.890462,0.496818,0.509908,0.978484,0.391407,0.132300,0.944346,0.883540,0.623568,0.876226,21.958327
0.510088,0.537485,0.604993,0.209227,0.783540,0.196704,0.906263,0.822386,0.206560,0.361723,14.742438
0.287410,0.073738,0.026342,0.607215,0.402380,0.398435,0.726172,0.275730,0.356348,0.775300,12.427119
0.638818,0.155521,0.628036,0.810122,0.773202,0.024044,0.861512,0.913871,0.940412,0.782809,14.317344
0.528798,0.505426,0.401133,0.338060,0.228170,0.731691,0.685245,0.286381,0.707434,0.562687,11.213180
0.420564,0.464375,0.155086,0.382373,0.470844,0.150902,0.327763,0.263545,0.543150,0.598852,14.881963
0.157062,0.251082,0.769117,0.411450,0.303023,0.542981,0.503489,0.164024,0.963887,0.541388,9.434589
0.728323,0.232387,0.152015,0.137619,0.272580,0.884145,0.600142,0.280501,0.301982,0.413928,9.997824
0.939131,0.226071,0.782262,0.466795,0.540752,0.192266,0.827172,0.830057,0.269532,0.444888,15.439069
0.830874,0.035417,0.016033,0.895376,0.215523,0.584733,0.135094,0.123696,0.518848,0.535166,0.635930
0.477267,0.053997,0.581416,0.643708,0.608522,0.451014,0.627646,0.388910,0.898931,0.435293,10.923297
0.731005,0.336491,0.902911,0.696376,0.658947,0.406439,0.692177,0.002601,0.253256,0.675110,19.608955
0.882391,0.450311,0.158337,0.017100,0.175933,0.468126,0.906833,0.255785,0.021511,0.437546,11.559242
0.950621,0.020843,0.577969,0.930916,0.567519,0.289103,0.209521,0.823990,0.253282,0.446622,11.603033
0.484214,0.496727,0.941622,0.805150,0.467439,0.652147,0.261448,0.257079,0.477823,0.837204,20.836996
0.553187,0.835485,0.499385,0.427836,0.167048,0.133374,0.880177,0.565729,0.864581,0.283601,16.268780
0.302671,0.252994,0.204037,0.571935,0.637306,0.164896,0.069081,0.633496,0.521342,0.243663,13.261135
0.890174,0.044731,0.626063,0.318748,0.700308,0.701544,0.264066,0.834803,0.231734,0.527300,9.346116
0.930181,0.133816,0.158277,0.161600,0.421346,0.832775,0.737250,0.610864,0.883607,0.015485,11.662586
0.217388,0.669816,0.080703,0.652619,0.417786,0.544587,0.062206,0.823116,0.919567,0.951181,17.299072
0.638266,0.627939,0.855184,0.724508,0.341893,0.549048,0.731879,0.870266,0.595304,0.055951,22.084057
0.586092,0.729846,0.687093,0.945478,0.168842,0.408014,0.774902,0.210081,0.192153,0.822383,20.719392
0.780408,0.435932,0.570530,0.235715,0.566383,0.111159,0.521850,0.712976,0.681647,0.007046,13.616283
0.886940,0.699313,0.053381,0.266002,0.364946,0.784843,0.273032,0.511378,0.140968,0.338204,17.884494
0.890438,0.292710,0.904840,0.552413,0.959971,0.385008,0.760640,0.425555,0.739354,0.755453,20.643557
0.707595,0.833292,0.550390,0.057893,0.624432,0.667730,0.434733,0.739168,0.830203,0.339801,14.061684
0.847746,0.588881,0.489595,0.420660,0.472401,0.764930,0.293525,0.969938,0.105225,0.776193,17.005331
0.051283,0.684165,0.491833,0.782513,0.157084,0.530223,0.647967,0.573627,0.098736,0.354455,8.102983
0.233691,0.399241,0.922871,0.923329,0.003506,0.067405,0.480183,0.366245,0.003938,0.155465,15.385634
0.463146,0.068499,0.141493,0.631876,0.051855,0.069650,0.762548,0.973383,0.639414,0.546381,10.087886
0.993498,0.480901,0.766019,0.136412,0.597395,0.795217,0.293041,0.310654,0.689410,0.729976,15.508259
0.140196,0.488473,0.323541,0.130675,0.972903,0.864735,0.248859,0.512137,0.754516,0.090711,7.835189
0.223982,0.497245,0.506439,0.064595,0.908018,0.859358,0.684066,0.632812,0.430136,0.785737,8.579321
0.872203,0.721268,0.271611,0.250750,0.829678,0.090147,0.356847,0.472145,0.909014,0.291547,17.599719
0.177924,0.454226,0.822894,0.242472,0.358147,0.917098,0.023415,0.453883,0.675918,0.785631,10.045962
0.300988,0.272721,0.615420,0.260903,0.612737,0.378789,0.250511,0.127629,0.626977,0.802954,8.213972
0.940669,0.830769,0.551931,0.881212,0.647403,0.255417,0.503331,0.133144,0.224324,0.899056,19.157222
0.931993,0.253722,0.291667,0.338353,0.097913,0.326729,0.125439,0.603126,0.572719,0.151313,12.520876
0.177280,0.615860,0.392156,0.777701,0.256256,0.259933,0.398805,0.038767,0.045060,0.347825,10.910724
0.585342,0.312332,0.009797,0.548548,0.842156,0.476117,0.032604,0.438911,0.614274,0.115359,19.864729
0.327755,0.907479,0.034334,0.664369,0.691634,0.806321,0.901166,0.992139,0.871276,0.384207,23.277226
0.804857,0.074202,0.377437,0.224173,0.775013,0.476145,0.289892,0.972879,0.129856,0.779627,9.023629
0.235456,0.254890,0.722935,0.788627,0.196929,0.838388,0.512980,0.322269,0.421015,0.476986,10.123287
0.205205,0.245522,0.919551,0.021756,0.590419,0.860780,0.394753,0.685444,0.315252,0.654376,8.258377
0.995515,0.391237,0.417720,0.949228,0.081949,0.440875,0.147040,0.688684,0.834870,0.317916,18.789632
0.345401,0.874934,0.393266,0.729793,0.805038,0.027903,0.074898,0.068385,0.212004,0.046026,20.010298
0.153950,0.663059,0.254628,0.717337,0.066074,0.235421,0.311218,0.235575,0.082585,0.351147,11.776635
0.885007,0.546408,0.009075,0.777769,0.635941,0.373241,0.110463,0.776670,0.486043,0.154304,25.303842
0.866057,0.528033,0.775524,0.750571,0.927867,0.191746,0.438932,0.342113,0.163299,0.095017,24.567259
0.588864,0.861800,0.078103,0.231905,0.555059,0.606006,0.048568,0.153540,0.097639,0.485870,17.557350
0.843793,0.314913,0.603568,0.521954,0.185695,0.997839,0.655192,0.249486,0.039737,0.114793,14.264666
0.179479,0.616286,0.259456,0.416888,0.111403,0.358451,0.946557,0.957614,0.223313,0.962231,9.007489
0.803138,0.974817,0.715796,0.598656,0.119294,0.825505,0.695400,0.058537,0.876575,0.303766,14.477095
0.885955,0.068957,0.374740,0.167337,0.162699,0.787602,0.708050,0.414927,0.130709,0.969748,5.560633
0.673124,0.421337,0.928135,0.579517,0.867015,0.451227,0.850211,0.331502,0.694673,0.262591,22.518376
0.108405,0.331530,0.706847,0.497300,0.225485,0.873652,0.791762,0.723211,0.274440,0.341847,8.026972
0.228338,0.573928,0.679321,0.684882,0.234084,0.860169,0.549747,0.187749,0.954984,0.925355,12.572197
0.917714,0.071966,0.424703,0.207893,0.819288,0.513332,0.020796,0.188209,0.852179,0.897846,9.147960
0.654976,0.369123,0.489950,0.140143,0.406424,0.989123,0.747115,0.556155,0.449483,0.549181,13.014942
0.477723,0.486783,0.954972,0.306666,0.358579,0.146258,0.105420,0.986661,0.665708,0.986337,16.062148
0.009695,0.967177,0.602166,0.633923,0.807893,0.301606,0.605206,0.116569,0.512347,0.568413,12.010282
0.987085,0.973439,0.428707,0.992675,0.670083,0.301054,0.384092,0.663457,0.216320,0.901973,14.876118
0.095473,0.226203,0.403847,0.171712,0.177945,0.178796,0.727202,0.275056,0.344144,0.302164,2.708880
0.201303,0.248111,0.505780,0.296166,0.590358,0.369044,0.337283,0.462861,0.534284,0.202664,7.826272
0.030514,0.857358,0.127234,0.913468,0.805468,0.742231,0.628230,0.355001,0.749734,0.385158,15.081999
0.633485,0.212598,0.364145,0.800415,0.056877,0.772226,0.291237,0.912705,0.760810,0.222506,14.118673
0.032243,0.309192,0.165008,0.000915,0.863597,0.765676,0.300474,0.298852,0.469693,0.633320,6.359906
0.514684,0.521141,0.127639,0.216191,0.331735,0.720145,0.889274,0.464236,0.614328,0.303107,14.231765
0.527877,0.662601,0.358237,0.678587,0.950620,0.121243,0.585786,0.707954,0.026225,0.940696,20.054902
0.006447,0.556594,0.635114,0.803343,0.788230,0.856634,0.220746,0.367032,0.112689,0.541143,12.657961
0.204908,0.142736,0.951429,0.820832,0.125182,0.773182,0.157183,0.904934,0.292254,0.638912,14.614850
0.217644,0.069321,0.481868,0.298599,0.834465,0.220792,0.400794,0.070033,0.078088,0.491406,7.620127
0.437066,0.184988,0.992523,0.849584,0.999479,0.400685,0.950111,0.609658,0.525232,0.618443,20.037348
0.595611,0.714490,0.299846,0.918432,0.862584,0.265439,0.974752,0.985393,0.473627,0.968490,23.979411
0.392816,0.488169,0.890184,0.385435,0.126138,0.185395,0.626388,0.456930,0.288147,0.050400,13.273017
0.596969,0.260972,0.179789,0.568485,0.842563,0.426591,0.810412,0.240175,0.274971,0.804808,17.424546
0.295175,0.531006,0.338845,0.009006,0.323110,0.383623,0.080950,0.891506,0.612340,0.027183,6.735521
0.164936,0.258168,0.695114,0.396440,0.086854,0.850765,0.430872,0.320647,0.405220,0.907877,7.577063
0.905847,0.599007,0.985434,0.373552,0.972186,0.965413,0.853066,0.435417,0.286324,0.856517,23.500357
0.030384,0.354007,0.628984,0.937320,0.485785,0.108778,0.173599,0.951893,0.415058,0.004252,13.534926
0.503695,0.093945,0.801331,0.813052,0.030790,0.070460,0.799865,0.557113,0.307282,0.401020,10.607295
0.715696,0.533894,0.176360,0.609390,0.512393,0.989543,0.063593,0.409376,0.239607,0.909951,19.942275
0.664882,0.425035,0.621754,0.162505,0.947235,0.772557,0.335187,0.813099,0.952574,0.754829,14.867595
0.956497,0.631793,0.482005,0.717522,0.033656,0.140718,0.387384,0.705708,0.792477,0.752508,15.954729
0.044356,0.447197,0.574820,0.193970,0.714767,0.746104,0.921185,0.976681,0.437210,0.720460,6.708477
0.282322,0.321882,0.243292,0.441836,0.708687,0.521949,0.614789,0.395310,0.383309,0.365439,12.261102
0.920180,0.293566,0.689937,0.643328,0.497499,0.679913,0.023598,0.221618,0.604272,0.650427,18.304303
0.033950,0.668529,0.426912,0.773753,0.970714,0.342022,0.016542,0.628849,0.903111,0.468450,14.006958
0.024493,0.778758,0.706588,0.987346,0.573178,0.592566,0.378641,0.746720,0.555157,0.344979,14.797892
0.187820,0.623438,0.107890,0.943113,0.455851,0.806083,0.942848,0.587515,0.291639,0.341273,17.518439
0.569595,0.577482,0.895418,0.687186,0.183771,0.675298,0.367688,0.593463,0.040211,0.089760,18.541299
0.173891,0.857676,0.006771,0.185571,0.493073,0.655766,0.984798,0.863857,0.148797,0.335960,13.355099
0.634332,0.927921,0.775493,0.526323,0.003250,0.214580,0.227773,0.318076,0.386414,0.528400,18.355922
0.522898,0.313764,0.237317,0.803588,0.719832,0.279348,0.744587,0.282774,0.368501,0.114916,16.442864
0.865605,0.672249,0.520775,0.394167,0.737459,0.616956,0.426443,0.971915,0.661575,0.826096,17.413292
0.260344,0.060887,0.404278,0.669062,0.973804,0.245985,0.122219,0.366668,0.516786,0.632169,11.182986
0.117940,0.316879,0.557668,0.541807,0.955433,0.970135,0.752809,0.845524,0.938162,0.347895,8.816543
0.613021,0.757450,0.858178,0.500884,0.495388,0.546117,0.476418,0.033061,0.333339,0.858768,20.926921
0.926234,0.142427,0.806596,0.200663,0.545898,0.297760,0.016589,0.571243,0.471552,0.948808,12.056944
0.950801,0.569583,0.956260,0.899476,0.723943,0.738388,0.398519,0.680384,0.212472,0.903568,26.779101
0.972635,0.196946,0.412932,0.501834,0.661709,0.969325,0.720579,0.222036,0.367528,0.899944,13.721429
0.830365,0.317071,0.499149,0.770774,0.580266,0.903202,0.996878,0.454975,0.529266,0.529362,18.477733
0.512437,0.238177,0.375168,0.472927,0.929264,0.941357,0.678471,0.410179,0.536967,0.479728,12.883455
0.265474,0.568885,0.357127,0.766085,0.458410,0.994541,0.093322,0.598038,0.399181,0.274892,14.794743
0.137802,0.450121,0.627019,0.301664,0.653421,0.473361,0.570212,0.956741,0.881329,0.742956,6.346963
0.091478,0.545932,0.212680,0.795208,0.677526,0.757187,0.490299,0.482118,0.370894,0.378768,15.954542
0.188170,0.874434,0.713846,0.303879,0.399023,0.738663,0.021526,0.634458,0.641556,0.534835,10.941968
0.919370,0.581372,0.108088,0.580763,0.684527,0.878899,0.248072,0.727590,0.098350,0.921063,21.474905
0.920333,0.273284,0.692411,0.420768,0.752616,0.378619,0.452437,0.456687,0.754072,0.589713,15.943896
0.342213,0.784387,0.064308,0.559141,0.057555,0.208948,0.130163,0.581667,0.210606,0.433447,16.043958
0.476254,0.788377,0.341370,0.357334,0.473183,0.117614,0.738091,0.601861,0.157984,0.225506,16.179865
0.630553,0.061663,0.291826,0.859667,0.259238,0.835203,0.193507,0.649756,0.654318,0.638399,6.717743
0.278875,0.449614,0.666836,0.813664,0.768634,0.892853,0.225527,0.662305,0.879673,0.551860,16.282409
0.028392,0.323118,0.758629,0.253254,0.448034,0.625756,0.330870,0.039009,0.665702,0.936385,5.710129
0.660271,0.973717,0.988142,0.110178,0.884360,0.173116,0.684527,0.206482,0.864244,0.249851,22.492028
0.033870,0.939083,0.907421,0.951430,0.890614,0.349885,0.859098,0.486355,0.930348,0.884887,19.008090
0.593907,0.741272,0.399235,0.038702,0.176473,0.285844,0.997477,0.355271,0.971648,0.692184,11.849334
0.020228,0.691382,0.017738,0.957703,0.206044,0.476156,0.311742,0.153984,0.190759,0.608504,16.198881
0.880928,0.146858,0.009545,0.508652,0.032946,0.535475,0.645775,0.866085,0.564124,0.787319,13.692385
0.285773,0.834009,0.432289,0.646064,0.198347,0.978423,0.837405,0.382673,0.216454,0.824788,14.481202
0.180921,0.044850,0.993741,0.115019,0.369925,0.805944,0.610334,0.520125,0.532175,0.454089,8.396466
0.973618,0.412836,0.145612,0.132190,0.788582,0.294237,0.914667,0.573267,0.334792,0.611877,17.307717
0.969755,0.603882,0.541721,0.995010,0.014708,0.751898,0.260043,0.670210,0.394634,0.747772,21.438486
0.307697,0.421307,0.165637,0.089679,0.360747,0.186283,0.676732,0.524759,0.289418,0.302629,8.537091
0.268296,0.704977,0.198631,0.098816,0.376730,0.621224,0.849730,0.679659,0.779802,0.527562,11.858454
0.329374,0.083272,0.038708,0.288689,0.616391,0.816713,0.807389,0.116461,0.097179,0.140851,10.681201
0.673613,0.176265,0.982478,0.016171,0.488902,0.990163,0.981130,0.592650,0.975291,0.706204,12.554563
0.003008,0.915600,0.159784,0.350723,0.390212,0.523191,0.602261,0.731591,0.814313,0.923300,7.324026
0.366523,0.298143,0.184068,0.442889,0.202061,0.853167,0.435796,0.904656,0.842499,0.363393,10.572499
0.218589,0.662469,0.654334,0.992065,0.137129,0.225654,0.363953,0.542580,0.717827,0.946739,15.708869
0.702162,0.793775,0.086757,0.058044,0.322737,0.243686,0.406016,0.834019,0.391385,0.456910,17.042188
0.479628,0.288639,0.480011,0.221116,0.390656,0.341897,0.466206,0.125586,0.589316,0.620305,9.427470
0.272954,0.567295,0.004300,0.642721,0.616672,0.134953,0.921797,0.133490,0.641451,0.078826,18.731250
0.838532,0.788514,0.062623,0.451937,0.605159,0.177674,0.593840,0.825139,0.189210,0.924122,20.406920
0.584663,0.680682,0.818180,0.279044,0.021637,0.657079,0.183131,0.188036,0.138135,0.236965,14.555502
0.522388,0.364517,0.312659,0.318592,0.806914,0.095626,0.488909,0.097708,0.825432,0.888366,13.713572
0.625102,0.597982,0.970495,0.086030,0.430129,0.245398,0.820326,0.579900,0.700950,0.747710,17.311400
0.346363,0.776445,0.151600,0.300092,0.370073,0.480023,0.975048,0.600138,0.801002,0.377842,15.912058
0.671265,0.533823,0.365542,0.577500,0.930286,0.389258,0.805150,0.607024,0.907153,0.856948,20.459198
0.426107,0.325617,0.383365,0.962290,0.106621,0.801671,0.044758,0.323282,0.982532,0.283619,14.568390
0.552968,0.753479,0.950588,0.853086,0.217975,0.246341,0.551647,0.799623,0.594733,0.558710,23.820253
0.672552,0.669513,0.821595,0.337826,0.008311,0.019277,0.816836,0.192103,0.030710,0.950004,14.621966
0.779512,0.485304,0.711468,0.946612,0.263012,0.428689,0.347234,0.977482,0.444968,0.129943,22.605096
0.220610,0.807841,0.718615,0.699911,0.371541,0.247491,0.852065,0.838664,0.269473,0.107874,15.001869
0.216718,0.911227,0.993023,0.358356,0.118470,0.364964,0.807685,0.508792,0.202431,0.259456,15.479198
0.182235,0.636301,0.665185,0.041447,0.747858,0.089741,0.848918,0.276947,0.894914,0.369269,9.105240
0.512810,0.476807,0.870687,0.397383,0.269139,0.309300,0.681103,0.459490,0.847629,0.801594,14.286828
0.442867,0.353058,0.493680,0.736972,0.593289,0.432714,0.824403,0.044544,0.822242,0.208877,13.470923
0.795360,0.669548,0.930227,0.250203,0.567858,0.677585,0.203820,0.553775,0.308704,0.198833,20.617231
0.562399,0.060605,0.069724,0.569165,0.707366,0.486435,0.542311,0.284693,0.427682,0.779566,13.681559
0.832253,0.874326,0.592282,0.079266,0.440327,0.499879,0.728603,0.394643,0.853600,0.426983,12.031348
0.960300,0.632955,0.040160,0.833554,0.637580,0.010542,0.747562,0.283319,0.362531,0.263749,26.373338
0.505669,0.977622,0.285236,0.885553,0.434822,0.061078,0.737669,0.794692,0.841555,0.908911,22.599778
0.394938,0.134373,0.978356,0.574279,0.702284,0.650217,0.818155,0.682006,0.894280,0.172298,14.566663
0.748713,0.610315,0.153836,0.390749,0.232641,0.898809,0.241584,0.299550,0.972416,0.416703,17.922644
0.813703,0.267345,0.192541,0.848081,0.806148,0.095474,0.856822,0.877037,0.495502,0.811048,7.796493
0.749546,0.308190,0.317281,0.537370,0.202221,0.339124,0.536765,0.672930,0.101131,0.348706,13.360731
0.592760,0.815284,0.862676,0.948688,0.775437,0.490438,0.646720,0.318647,0.274992,0.315254,26.987737
0.317880,0.142125,0.520744,0.504642,0.098408,0.352213,0.250252,0.274516,0.070471,0.203096,4.575782
0.331354,0.219397,0.268305,0.523137,0.850875,0.530975,0.140385,0.824275,0.255638,0.909629,12.400663
0.851693,0.300707,0.783387,0.444430,0.858196,0.071784,0.993513,0.206276,0.845726,0.280496,16.334941
0.737503,0.429003,0.256760,0.614193,0.302580,0.620602,0.858885,0.973231,0.045128,0.253165,15.263849
0.202595,0.761547,0.280944,0.307458,0.063319,0.059599,0.668881,0.334942,0.537494,0.845385,8.215516
0.806204,0.177256,0.160654,0.186096,0.720522,0.082419,0.375418,0.262619,0.908264,0.750752,12.520910
0.511769,0.337205,0.432652,0.645704,0.701677,0.049948,0.454030,0.427531,0.478118,0.157257,16.477506
0.033533,0.476072,0.968848,0.995164,0.217437,0.077364,0.322289,0.872620,0.794257,0.892069,18.391148
0.239181,0.274914,0.924212,0.882125,0.430453,0.041465,0.556481,0.513626,0.169847,0.862962,14.794861
0.886575,0.010193,0.470136,0.004726,0.296000,0.694570,0.199307,0.088445,0.098733,0.839260,1.113847
0.975796,0.213420,0.733975,0.898783,0.107376,0.538366,0.857312,0.858730,0.134316,0.784644,16.469804
0.979044,0.572582,0.957151,0.056131,0.182900,0.499176,0.635384,0.341829,0.535316,0.012189,15.576810
0.171027,0.524497,0.049269,0.093375,0.894988,0.547495,0.793307,0.706459,0.182854,0.383825,12.453617
0.697116,0.536902,0.534811,0.673571,0.821868,0.437842,0.522040,0.158210,0.884150,0.495363,21.340519
0.053331,0.670677,0.122663,0.385142,0.552999,0.124935,0.136519,0.694738,0.084168,0.112303,9.798163
0.297074,0.206454,0.976871,0.869505,0.510960,0.758032,0.065150,0.724677,0.085832,0.835603,16.872776
0.419033,0.401319,0.110677,0.080421,0.573679,0.882088,0.389333,0.733850,0.470404,0.805489,11.377838
0.839239,0.000837,0.829915,0.300201,0.837671,0.876187,0.283163,0.896672,0.013563,0.402242,11.076586
0.741391,0.419672,0.878215,0.516280,0.001347,0.067768,0.736414,0.926698,0.253857,0.740579,15.552160
0.927744,0.468107,0.844351,0.045576,0.866103,0.132396,0.374252,0.535892,0.382442,0.810664,17.686831
0.878519,0.967029,0.096699,0.290602,0.584943,0.070499,0.712305,0.198620,0.012207,0.878020,11.096495
0.558641,0.093598,0.190804,0.212771,0.375723,0.108000,0.420245,0.893367,0.694995,0.487377,7.347681
